"ID"	Library_1	Library_10	Library_11	Library_12	Library_2	Library_3	Library_4	Library_5	Library_6	Library_7	Library_8	Library_9
C21orf59	33.4076	16.2423	16.2684	14.6579	27.5638	35.5605	27.3941	32.018	30.3959	29.4633	29.0322	16.1385
C21orf62	0.00964518	0	0.00753398	0.00994019	0.00956966	0.00652121	0.0140439	0	0.0108057	0	0.00707487	0
C21orf63	0	0.0683396	0.0467653	0.102835	0	0	0	0	0	0.0148204	0	0.0173445
C21orf67	1.24443	2.26312	1.74386	1.76851	1.47735	2.16016	1.77633	1.19686	1.32326	1.11416	1.60267	2.35604
C21orf7	0.522238	0.514611	1.07303	0.836972	0.441257	0.248398	0.506788	0.393694	0.368274	0.373354	0.326222	0.907494
C21orf70	6.40677	2.43658	2.9757	2.52707	6.00887	8.47919	7.18962	7.81558	7.34238	8.51954	8.52088	1.78861
C21orf71	0.600075	0.660502	0.66961	2.03198	0.340216	0.405717	1.31061	0.70906	0.57624	0.38197	0.628805	0.372521
C21orf81	0	0.0606521	0.0276698	0	0.0351462	0.0479005	0	0	0	0	0.0519674	0
C21orf82	0.128191	0.05042	0.0949801	0	0.442975	0.386124	0.0871395	0.136804	0.0851418	0.179188	0.218793	0.0792597
C21orf84	0	0	0	0.343318	0	0	0.0485052	0	0.0746425	0	0	0.173714
C21orf88	0.0142875	0	0.178563	0.0273992	0	0.0386398	0	0.0169155	0	0	0	0.0248347
C21orf90	0.406321	0.329795	0.588504	0.777171	0.275401	0.327797	0.375293	0.277527	0.222217	0.60349	0.383886	0.310753
C21orf91	6.01062	5.5733	5.76507	5.33762	4.66246	4.06385	4.70258	5.65047	5.96618	4.29254	4.24335	5.39624
C21orf94	0.165421	0	0	0	0	0.0447373	0.144517	0	0.111196	0.147416	0.0970711	0.0575075
C21orf96	0	0	0.0202096	0.0266641	0	0.0174928	0	0	0	0.0192138	0	0
C22orf13	13.566	7.62964	8.90464	8.69032	10.5805	12.272	10.595	12.9314	12.1602	13.9695	13.5874	6.47005
C22orf15	0	0	0	0	0.0442989	0	0	0.0568157	0.0250104	0	0	0
C22orf23	0.0494568	0.0635098	0.193157	0.101939	0.0490695	0.0334382	0.0180029	0.0786679	0.0692596	0.018364	0.0181515	0.0429831
C22orf24	0.0309353	0	0.024164	0.0637629	0.0306931	0.0418313	0.0225216	0	0.0866439	0.0459467	0.0907658	0
C22orf25	3.89318	2.58956	2.24235	2.37102	3.47182	3.94122	3.51215	3.5884	4.06056	3.62039	4.01962	2.31858
C22orf26	0.0840442	0.179875	0.114884	0.194883	0.0833862	0.0994405	0.0764828	0.106947	0.0823872	0.124827	0.0462357	0.146086
C22orf27	0.0180855	0.0154829	0.0423804	0.0372772	0.0358877	0	0.0395	0.0460279	0.0202616	0.0671537	0.0397978	0
C22orf28	46.013	28.4024	21.1944	18.4333	37.2041	41.3527	38.4836	49.7279	45.0525	40.6726	39.0048	28.2732
C22orf29	4.96057	2.28273	2.91944	2.97914	4.44713	4.25554	3.70302	4.79898	4.4328	4.83283	4.82177	1.93557
C22orf31	0	0.0617291	0.0281612	0.0371553	0	0	0	0	0	0	0	0.0313335
C22orf32	3.2414	5.77465	4.35069	4.1248	3.24869	3.36329	3.83541	3.35778	2.89674	3.24029	3.48511	4.74982
C22orf33	0	0	0	0	0	0	0	0	0.0417389	0.0276673	0	0
C22orf34	0.601565	0.0651897	0.130855	0.0156953	0.0453307	0.0102968	0.0332623	0.00968985	0.017062	0.0226196	0.011171	0.0397081
C22orf36	0.404429	1.41156	1.26362	0.929782	0.185198	0.33654	0.430327	0.494846	0.540225	0.6469	0.98124	1.18966
C22orf39	3.88002	4.74734	4.787	5.74411	3.44869	4.62952	3.68347	4.06648	4.10229	4.25309	5.05039	4.69428
C22orf40	3.45425	6.19402	3.38089	2.90444	2.21393	3.32889	3.13144	3.7059	3.05649	3.53727	2.85328	4.67399
C22orf41	0	0.747174	0.818075	1.25925	0.0865933	0.118017	0	0.0555303	0	0.064814	0	1.13779
C22orf42	0	0	0	0	0	0	0	0	0	0.0355873	0	0
C22orf43	0.133533	0.0508078	0.162252	0.244653	0.117767	0.100315	0.129621	0.0377606	0.0664892	0.0661103	0.174131	0.128949
C22orf45	0	0	0	0	0	0.0147605	0.0158939	0.0191156	0	0.0162127	0	0.0189739
C22orf46	0.383824	0.902797	0.533019	0.815102	0.831387	0.65566	0.67177	0.567369	0.503848	0.333984	0.410057	1.30064
C2CD2	3.94486	3.17339	4.05618	3.89013	3.41473	3.86762	3.20273	3.81353	3.79863	3.79136	3.64123	2.96007
C2CD2L	2.03038	1.69866	1.82921	1.51097	1.32785	1.43512	1.38575	2.08918	1.9063	2.18653	1.95542	2.07538
C2CD3	2.93935	3.1083	2.58816	2.90875	5.23983	3.53894	4.0965	2.71016	3.36561	2.72889	3.12115	3.07868
C2CD4A	0.0167966	0.00958638	0.0524803	0.046161	0.133321	0.0529965	0.032609	0.0498725	0.0627257	0.066526	0.0492823	0.0291961
C2CD4B	0	0	0.0191196	0	0.0242857	0.0496482	0.0178201	0	0.0274226	0.0181775	0.0359089	0.0425468
C2CD4C	0.296361	0.67657	0.61731	0.865371	0.29404	0.359002	0.341617	0.432119	0.345855	0.513773	0.688385	0.579529
C2CD4D	0.0225197	0.0192791	0	0	0.0670302	0.0152258	0.0327898	0.0286566	0.0126147	0	0.0165185	0
C2orf14	1.0807	2.29598	0.965159	1.44954	1.10619	1.05533	0.913238	0.927699	0.971116	0.840708	1.27399	1.95288
C2orf15	0.821938	1.12586	1.41246	1.52474	0.299018	0.778009	0.817801	0.697906	0.997712	0.813904	0.602903	1.35727
C2orf16	0.00311049	0.0106515	0.0194372	0.00641125	0.0123445	0.00841214	0.00452903	0.0158325	0.00696952	0.0184795	0	0.0108134
C2orf18	4.99622	3.93233	3.28339	3.86775	6.213	5.02347	4.47456	5.10285	5.31507	4.32336	4.78946	3.7914
C2orf27A	1.02849	1.40878	1.92808	2.15251	0.596563	0.791655	0.852818	0.926203	1.11679	1.12805	0.580316	2.06297
C2orf27B	0.0145571	0.149548	0.181932	0.0300047	0.0288862	0	0	0.0370481	0.0163087	0.021621	0.0640669	0.101213
C2orf28	23.5322	40.7201	36.6746	28.17	15.3931	23.412	24.7672	22.5167	24.9207	22.38	21.8301	36.7068
C2orf29	16.624	13.5599	14.8342	14.4171	15.6771	15.7138	14.7644	15.8195	17.1628	16.4355	16.0613	12.5031
C2orf3	10.2889	9.20742	8.99842	10.0278	8.6724	9.10017	9.39381	9.71801	10.1549	8.13422	8.81336	9.07131
C2orf40	0	0	0.0385325	0	0.048944	0	0	0	0	0	0	0
C2orf42	1.90026	3.15525	2.75889	2.3633	1.78937	1.93264	1.83724	1.82819	2.18862	1.44254	1.59247	2.3777
C2orf43	0	0.0115634	0.0105506	0	0	0.00913229	0.0098335	0.00859397	0	0	0	0.0117391
C2orf44	7.80588	3.41417	2.33442	2.12311	7.09529	5.95225	6.54131	7.08924	7.29205	6.16449	6.74481	3.41379
C2orf46	0	0	0	0	0	0.0130409	0	0	0	0	0	0.0335269
C2orf47	8.33542	6.60065	7.87713	6.65673	7.62153	9.22523	9.05312	8.84491	9.63815	8.49884	7.98304	6.87172
C2orf48	0.152115	0.5209	0.285165	0.334437	0.321971	0.246831	0.265784	0.116141	0.124973	0.256053	0.401682	0.475933
C2orf49	8.2098	7.81879	12.0567	12.3717	6.81774	11.947	9.80032	7.72359	8.18649	10.9059	10.4985	8.61795
C2orf50	0.146122	0.437833	0.342414	0.225887	0.362446	0.222288	0.079989	0.116214	0.0613892	0.0542572	0.0535913	0.380987
C2orf51	0	0.0414888	0	0	0	0.0327661	0.035282	0	0	0	0	0.126357
C2orf52	0.677041	1.03042	1.69447	1.76763	1.16435	0.895164	0.941991	0.823251	0.539382	0.670385	0.838734	1.2553
C2orf53	0	0.0160083	0.0292123	0.0192711	0	0	0	0	0.0104745	0.0138865	0	0.032503
C2orf54	0.177689	0	0.109423	0.0812179	0.097815	0.0929649	0.0573738	0.0194411	0.0943014	0.0877868	0.0448257	0
C2orf55	0.0149559	0.136573	0.0778817	0.0513779	0.0989254	0.0741536	0.0145177	0.0317193	0.067022	0.0518311	0.0877629	0.181976
C2orf56	3.25085	3.44066	3.7972	3.4388	2.64284	3.30621	3.21658	3.22592	3.74436	3.31799	3.51268	3.39725
C2orf57	0.0135832	0	0	0	0	0	0	0.0345695	0.0152176	0	0.0199269	0.0236105
C2orf58	0.26407	0.169553	0.360971	0.657689	0.152835	0.37196	0.496645	0.336033	0.345152	0.359527	0.451965	0.306007
C2orf60	1.32584	1.48571	1.58054	1.68428	1.37873	1.20076	1.46621	1.35979	1.53302	1.26193	1.35643	1.7542
C2orf61	0	0	0.0773293	0.0446197	0	0	0	0.055094	0.0242527	0.0321524	0.0132287	0
C2orf62	0	0.299547	0.27331	0.27045	0	0	0	0	0	0.0216537	0	0.126708
C2orf63	0.594888	0.977449	0.941974	0.968399	0.659887	0.707501	0.619653	0.640628	0.588097	0.72383	0.789068	0.840624
C2orf64	3.029	4.64974	4.22434	4.1622	2.07261	3.64837	2.83887	2.75219	3.45923	3.3612	2.81659	4.38103
C2orf65	0.0075848	0.0129867	0	0.0156336	0.0150508	0.0102563	0	0.00965174	0.00849744	0.0112653	0.0111271	0
C2orf66	0.139164	0.0238276	0.0869623	0.315525	0.0828447	0.188181	0.141841	0.0708351	0.0779545	0.0620082	0.0612473	0.0967586
C2orf67	0.774028	1.07438	2.29152	2.39566	0.608752	0.814756	0.778683	0.680528	0.65506	0.889617	0.947872	1.20422
C2orf68	2.08778	3.98005	3.13958	3.2124	2.20761	2.27685	2.08975	2.30324	2.45233	2.64249	2.60122	3.63604
C2orf69	10.124	6.78483	6.9243	7.72272	8.96099	8.46392	9.40845	8.95935	9.20311	8.29361	7.99596	6.70436
C2orf7	5.10448	2.53101	4.37781	4.14815	3.56944	5.78776	5.50927	4.35136	5.03384	7.27513	6.63642	2.29085
C2orf70	0	0.0475181	0	0	0	0	0	0	0	0	0	0
C2orf71	0.00547647	0.023442	0.0128332	0.0282199	0.0163008	0	0.019935	0.00348444	0.0184063	0.00813395	0.00803414	0.00951927
C2orf72	0.204792	0.701287	5.4564	5.0296	0.299435	1.43563	1.45279	0.308612	0.319999	2.54561	2.76783	0.599588
C2orf73	0.0602441	0.137533	0.0156858	0.0827823	0.0199241	0.0135772	0.0146197	0	0.0449953	0	0.0147299	0.0523584
C2orf74	0.022305	0.115204	0.174227	0.091949	0	0.090484	0	0	0	0.132514	0	0
C2orf76	1.46184	1.52958	1.90311	1.381	1.73241	1.29451	1.1825	1.57601	1.68323	1.23638	1.45949	1.6587
C2orf77	0.204531	0.0761298	0.0694616	0.0916463	0.0882302	0.228472	0.103618	0.237636	0.288917	0.211325	0.18264	0.154573
C2orf78	0	0.0108457	0.00989571	0.0391687	0.0125695	0	0	0.0161211	0.00709655	0.00940814	0.0278781	0.0220209
C2orf79	11.8343	7.5057	8.09722	7.85393	7.15969	9.40855	8.44499	9.79215	10.9091	11.513	9.84432	6.5647
C2orf80	0.0158881	0	0	0	0	0.0214842	0	0	0	0	0.0233083	0.0276168
C2orf81	0.848021	0.978338	1.14906	1.46254	0.755526	1.12345	0.819127	0.848208	0.853114	1.06674	1.12982	0.87239
C2orf82	0	0.142043	0	0.341989	0	0.11218	0.0603967	0.105567	0.046471	0.431257	0.182556	0.0721008
C2orf83	0.00964201	0	0	0.0198738	0	0	0.0140392	0	0.0216044	0.0143208	0	0
C2orf84	0	0	0.101914	0	0.0431502	0.0147023	0	0.0276712	0.0121809	0	0	0
C2orf85	0.0214551	0.0183677	0	0.0221113	0	0.029012	0.0156198	0.0136509	0	0	0.015754	0
C2orf88	0.314261	0.256621	0.157036	0.209272	0.402942	0.216024	0.316786	0.252541	0.205916	0.122075	0.0852512	0.285732
C2orf89	0.927777	1.53019	1.51988	0.862744	0.718344	1.17789	1.26958	1.06527	1.08996	0.840111	1.01236	0.904537
C3	0.177726	0.64095	1.12236	0.911875	0.112549	0.230089	0.225733	0.0962336	0.110142	0.185332	0.110944	0.565244
C3AR1	0.00986606	0	0	0	0.0391552	0.0133411	0.0574619	0	0.0110532	0	0	0
C3P1	0.0102515	0.00877627	0.00800756	0	0	0.00693113	0	0.00652256	0.00574249	0.00761302	0.00751959	0.00890961
C3orf1	27.0205	30.6206	25.5773	23.7846	24.6945	27.5466	22.7122	28.0661	27.8863	22.7898	21.9038	27.6308
C3orf10	24.1982	26.8491	51.9781	44.9046	18.8372	34.4345	31.5609	24.2071	31.9631	41.1286	37.2486	27.7359
C3orf14	5.07981	3.65989	7.03221	6.19347	4.84042	4.59067	5.53881	4.26408	4.53592	5.84566	4.31637	3.27838
C3orf15	0.0304572	0.00744983	0.0067973	0.0179365	0.00863394	0	0	0.0166102	0	0.00646239	0.00638309	0.015126
C3orf16	0	0	0	0	0	0	0.0113564	0	0	0	0.0228841	0
C3orf17	6.51164	5.9184	6.61964	6.35897	5.38831	5.68571	5.92697	6.20822	5.98259	6.03516	5.89263	5.85919
C3orf18	0.0959495	0.218752	0.389797	0.199133	0.0475991	0.0903652	0.103951	0.0715709	0.0329024	0.155323	0.153417	0.277472
C3orf19	1.25622	2.9276	3.09794	3.5218	1.87492	1.41936	1.59605	1.48765	1.25566	1.82116	1.77812	2.6226
C3orf20	0.0115914	0.00992341	0.0719511	0.0477845	0.0690041	0.0392375	0.0494322	0.0221253	0.0259723	0.0172162	0.0425124	0.0118023
C3orf21	5.5461	2.79154	3.31546	2.90756	3.89103	5.76785	4.88002	5.03242	5.80725	5.69774	5.45724	2.79698
C3orf22	0	0	0	0.0419812	0.0404163	0.0275415	0	0	0	0	0	0
C3orf23	3.71958	5.47364	6.5072	6.95914	4.34466	3.44695	3.93609	3.58214	4.11683	3.53578	4.02007	6.00237
C3orf24	0.0380437	0.038177	0.0348331	0.0784146	0	0	0	0	0	0	0	0
C3orf25	0.0358183	0.015332	0	0.0553707	0.0177689	0.0121086	0	0.0455792	0.0902883	0	0.0394098	0.0155649
C3orf26	16.976	15.6935	11.5923	12.092	15.8378	18.094	16.5094	18.6835	17.6882	18.3529	17.0071	15.895
C3orf27	0.0286068	0.0244902	0.0111726	0.0294818	0.0283828	0	0	0.0364025	0	0	0.0104917	0.0124312
C3orf30	0.0212659	0	0.0166111	0	0	0.0143781	0	0	0.0238247	0	0	0
C3orf31	6.03428	6.93184	5.45909	5.17179	6.7299	5.43215	5.11035	5.48522	7.09288	4.50408	4.92512	6.12741
C3orf32	0.20018	0.321256	0.468987	0.360951	0.347496	0.219886	0.309621	0.143255	0.280272	0.427301	0.495459	0.130455
C3orf33	2.29855	2.585	2.15343	2.57355	2.06358	1.49927	1.71656	2.78493	2.51849	1.60955	1.86102	2.69118
C3orf34	1.03628	1.05664	1.59032	1.21477	0.8151	1.26787	0.975285	0.614337	0.99046	0.981452	0.826295	1.31934
C3orf35	0.255064	0.117864	0.231473	0.329294	0.21107	0.215686	0.180271	0.155819	0.0627742	0.148434	0.148377	0.227044
C3orf36	0	0.0198111	0	0	0	0	0.0168473	0	0	0.0171852	0.0169743	0
C3orf37	13.1631	9.17493	8.23281	10.6719	13.2913	12.0308	12.3635	13.9693	14.0733	12.2814	12.1477	9.91743
C3orf38	7.48066	5.6758	8.9719	9.33857	6.34964	7.67295	7.45399	7.95624	8.10207	8.7593	8.35865	6.48109
C3orf39	6.38936	4.1936	5.46698	5.43178	5.78306	6.44412	5.40177	6.01639	5.71107	6.66385	6.86316	3.14397
C3orf42	1.49837	1.0942	1.24796	1.04871	1.98865	1.27862	1.45921	1.70036	1.51328	1.40219	1.7259	0.681645
C3orf43	0	0	0.0332955	0.0219647	0.021146	0.0576394	0.0155163	0	0	0.0158275	0.0625331	0
C3orf45	0	0.0460601	0.567347	0.55448	0	0	0	0	0	0.119865	0.0197324	0.0467599
C3orf46	0.220184	0.226199	0.0687955	0	0.524305	0.148869	0.256479	0.392262	0.271367	0.0654059	0.38762	0.0765453
C3orf47	0.0439766	0.135534	0.0549611	0.163158	0.0174529	0.0713593	0.17929	0.111921	0.0591217	0.0522531	0.0903208	0.198746
C3orf48	0	0	0.0187391	0.024724	0	0	0	0	0	0	0.0351943	0
C3orf49	0	0	0	0	0	0	0.0217878	0	0	0	0	0
C3orf51	0.0085535	0.0146453	0	0	0.0169731	0.0115662	0.0124543	0	0.0191654	0	0	0
C3orf52	1.69313	0.705541	0.73524	0.488664	1.98021	1.23669	1.00745	1.40129	1.15956	0.798534	1.02809	0.679592
C3orf54	0.0927314	0.0317549	0.289735	0.191353	0.0736043	0.200629	0.108425	0.141602	0.29089	0.275459	0.217663	0
C3orf55	0.0358183	0.0845022	0.0356175	0.120821	0.0904827	0.0924888	0.135725	0.0344471	0.0401281	0.074068	0.153644	0.0546563
C3orf57	0.00836433	0.0429641	0.026134	0.0344806	0.0165977	0.0113104	0	0.0212874	0	0.0124231	0.0368121	0.0872338
C3orf58	10.3256	5.67621	16.9608	17.5753	10.2667	16.8931	19.7411	8.80699	9.54051	16.2684	14.219	6.09205
C3orf62	0.736382	0.809529	0.822557	0.874862	0.842247	0.995323	0.784013	0.587971	0.758422	0.845868	0.80396	0.635049
C3orf63	7.50193	11.0667	10.7213	10.5076	7.69509	7.46457	7.99578	7.22162	7.42945	6.51746	6.72758	11.5456
C3orf64	4.0547	2.99285	1.77679	2.06579	4.98641	4.13021	4.49976	4.13296	4.47108	3.25386	3.31793	3.48778
C3orf65	0	0.0168152	0.0153424	0	0.0194879	0	0	0.0124971	0	0.0145864	0	0.0170707
C3orf66	0.00764189	0	0.0119384	0.0157513	0	0.0103335	0	0.0097244	0.00856141	0	0.0224217	0
C3orf67	0	0	0	0.0155845	0.0150036	0.0102242	0	0	0	0.01123	0	0.0262853
C3orf70	0.052298	0.0615618	0.413613	0.363808	0.0908049	0.0751383	0.0809077	0.058231	0.0329573	0.116514	0.119879	0.0454524
C3orf71	0.120702	1.1987	0.848536	0.820998	0.383221	0.293788	0.193322	0.322548	0.297496	0.179273	0.38956	0.902162
C3orf72	0.823916	0.97293	0.872547	0.878724	0.685822	0.800695	0.537568	0.42776	0.599675	0.780398	0.701776	0.855655
C3orf74	0.0191668	0.0328172	0.0598856	0.079012	0	0	0.0186077	0.0243899	0.00715767	0.0948916	0.0374909	0.0111053
C3orf75	10.9353	11.0203	6.82203	8.21102	8.31883	10.8875	8.02412	12.4002	10.7987	11.4906	11.9641	7.98004
C3orf77	0.00723215	0.00619143	0	0	0.0215266	0.00488973	0	0.0138045	0	0.00537079	0.00530488	0
C3orf78	9.53713	6.39907	12.3353	13.8128	9.29152	11.9586	10.9542	12.1599	10.9296	16.0585	14.376	7.46701
C3orf79	0.0332554	0	0	0	0	0	0	0	0	0	0	0
C4A	0.0428498	0.198698	0.251022	0.379033	0.0354285	0.0748423	0.0597918	0.0545269	0.0840097	0.0848571	0.0890542	0.142755
C4B	0.0424567	0.196885	0.248733	0.375577	0.0351036	0.0741556	0.0592433	0.0540266	0.0832396	0.0840785	0.0882373	0.141449
C4BPA	0.0171985	0	0.013434	0	0.0170639	0.0116281	0	0	0.00963397	0	0.0126154	0
C4BPB	0	0	0	0.156033	0.0687521	0	0.0295919	0.0258192	0.0227314	0.02573	0.029766	0.0301122
C4orf10	1.38594	1.24219	1.43823	1.33057	0.97299	1.38036	1.3483	1.29364	1.40142	1.44168	1.40197	1.24367
C4orf11	0	0	0	0	0	0.0920786	0	0	0	0	0.0332988	0
C4orf14	10.3968	8.43125	6.98935	6.89434	6.87319	8.86383	8.18132	11.0321	10.7168	9.07722	8.54618	6.83881
C4orf17	0.0117898	0	0.0184184	0	0.04679	0.0159424	0.0171666	0	0.0132084	0.0175109	0.017296	0
C4orf19	0.302421	0.199986	0.546841	0.273401	0.0841655	0.24389	0.29356	0.22955	0.249649	0.23627	0.194588	0.239612
C4orf21	2.07526	3.6429	2.85425	2.66024	2.22102	2.35424	2.49617	2.41418	2.26877	2.18986	2.21668	3.4829
C4orf22	0.108727	0.111697	0.169856	0.0896419	0.0436944	0.0882136	0.126649	0.110685	0.0974476	0.0968921	0.191406	0.340182
C4orf26	0.0273203	0	0.0426805	0	0	0	0.0795595	0	0	0	0	0
C4orf27	10.6575	12.2196	9.33451	6.50827	8.92444	10.4912	9.79262	10.4613	10.9885	6.97693	8.19489	13.9954
C4orf29	1.43757	2.31178	2.03914	1.69059	1.47044	2.09935	1.61994	1.38132	1.66999	1.481	1.63048	2.23819
C4orf3	7.76299	7.38198	28.6182	26.6587	7.15199	13.3582	15.6402	7.4353	7.25033	19.8557	19.5023	7.57222
C4orf31	0.0940557	0.598156	2.82333	2.95291	0.0533253	0.372468	0.32281	0.119687	0.127953	0.409111	0.354812	0.338655
C4orf32	1.18172	0.993418	0.963683	1.02089	1.01091	0.947288	0.906616	1.24325	1.13356	0.746145	0.529387	1.00851
C4orf33	3.15941	6.93445	7.03696	6.45522	2.63339	2.50427	2.44224	2.54028	2.62992	2.34551	2.24447	6.76979
C4orf34	0.535135	5.87954	6.72385	6.5461	0.415523	0.267425	0.592857	0.414624	0.587208	0.535634	0.546127	5.54063
C4orf36	0.276152	1.12751	0.630525	0.569196	0.590132	0.430867	0.340231	0.324375	0.428372	0.315504	0.0934897	0.923096
C4orf37	0.046646	0.199668	0.127525	0.0961455	0.161983	0.0315379	0.0848987	0.0148394	0	0.0173203	0.068431	0.222972
C4orf38	0.185888	0.757804	1.09246	1.14944	0.210781	0.32318	0.257774	0.315394	0.228186	0.420711	0.480478	0.769317
C4orf39	0.159699	0.303819	0.512834	0.62178	0.140978	0.143966	0.129183	0.158059	0.258541	0.131776	0.260315	0.416387
C4orf40	0.0120626	0	0.00628152	0	0.0159576	0.0108742	0	0.0153498	0.0270281	0.0179161	0.0117975	0.00698913
C4orf41	6.68798	12.24	12.8463	11.8814	5.47269	6.51238	6.22519	5.86763	6.28459	6.22216	5.63537	11.812
C4orf42	1.05386	1.42019	1.44142	2.03829	1.59571	1.54889	1.57218	1.25662	1.07686	1.421	1.50656	1.56075
C4orf43	6.65033	6.38959	5.00265	4.37371	7.32947	7.13141	7.10175	6.43306	7.68461	7.02969	6.79473	7.22595
C4orf44	0.138597	0.17798	0.10826	0.238061	0.160431	0.0937072	0.0672682	0.117578	0.0776371	0.205852	0.203326	0.240912
C4orf45	0.0236085	0	0.0737636	0	0	0	0	0	0	0	0	0.0410365
C4orf46	10.1905	6.77021	6.36842	6.36357	10.0726	7.71739	9.03149	10.5507	11.5614	8.69069	8.14173	7.56738
C4orf47	0.356454	0.372973	5.17611	3.87766	0.19648	1.63346	1.75888	0.277195	0.26623	2.23535	1.94646	0.516327
C4orf48	4.07127	5.77492	5.49493	4.95563	5.66193	5.95975	3.69638	7.28125	4.79827	7.71021	7.31923	5.47222
C4orf49	0.187264	0.098656	0.135022	0.415673	0.0571684	0.0973929	0.0838969	0.238295	0.193679	0.0855796	0.126941	0.175271
C4orf51	0.0228262	0	0	0.0470487	0	0.0308661	0	0	0	0	0	0.0396767
C4orf52	7.29227	9.02527	10.5067	9.10585	6.80586	6.53899	7.53672	8.95603	10.422	8.98421	7.16104	8.96263
C4orf6	0.0221194	0.0757456	0.0691111	0.0911839	0	0	0	0.0281472	0	0.032853	0.0324498	0
C4orf7	0	0	0	0	0	0	0	0	0	0	0	0
C5	0.844041	2.49675	1.1363	1.20054	0.728976	0.927144	1.01282	0.754967	0.783222	0.80253	0.668048	2.43001
C5AR1	0.148307	0.225716	0.334662	0.543459	0.196194	0.200544	0.203945	0.0838766	0.129276	0.171324	0.157134	0.171859
C5orf13	19.9395	15.3858	19.4311	18.5201	14.1398	21.3997	20.957	16.8718	18.5644	20.4593	18.5933	14.0476
C5orf15	10.6488	9.88361	12.448	11.6493	8.52285	11.2398	12.5503	9.30853	9.81008	12.9105	10.4208	9.37333
C5orf20	0.00615252	0.0105343	0.00961163	0	0.0122087	0.00831956	0	0.00782915	0.00689282	0.00913805	0	0
C5orf22	8.93188	8.21154	9.16147	9.25988	7.08157	6.78024	8.01665	7.20805	7.72728	7.60742	7.86426	7.731
C5orf24	11.4351	9.87419	11.8655	10.9728	9.34727	10.1045	11.0017	9.34748	10.3406	10.947	9.81465	9.60699
C5orf25	2.95028	2.84375	2.72403	3.30321	4.50193	3.14301	3.52591	3.34364	4.11981	3.31833	3.1512	3.14416
C5orf27	0.0302006	0	0.0314535	0.0622487	0.0399522	0.0680632	0.0146579	0.0640511	0.0338345	0.0448556	0.0147684	0.0174984
C5orf28	5.3745	7.4887	6.57287	5.57405	4.29736	3.67678	4.86991	4.16225	5.04232	4.08209	3.25143	7.62771
C5orf30	3.84793	2.09942	3.23506	3.14351	4.44027	3.52507	3.72782	3.64511	3.74876	3.92212	3.22599	2.23884
C5orf32	19.1826	29.974	32.1835	27.2575	16.3115	22.3837	19.7761	24.4776	22.6301	26.9125	25.265	25.0247
C5orf33	11.1924	14.1832	16.8311	16.1782	10.4559	10.4585	11.0376	10.7132	11.1422	12.3819	11.2739	14.4261
C5orf34	3.08572	4.63242	8.32357	6.27686	2.47808	2.86251	3.04005	2.33525	2.85815	2.91793	2.27293	4.60618
C5orf35	3.05082	2.64445	3.75841	3.207	2.02753	2.69872	3.2071	2.87461	3.1885	2.38014	2.48894	2.72808
C5orf38	0	0	0	0	0	0	0	0	0	0	0	0
C5orf39	1.34072	4.1477	1.16626	1.28752	0.846874	1.1743	1.13137	1.35711	1.21188	0.9504	1.11754	3.28383
C5orf4	0.205946	2.33736	3.45865	3.38462	0.255417	0.321998	0.290497	0.245689	0.237937	0.468382	0.538167	2.5117
C5orf41	0.3215	3.85637	5.73519	5.57736	0.389362	0.564097	0.559187	0.459048	0.386439	0.630987	0.556453	3.97456
C5orf42	2.76777	3.70464	3.17853	2.89042	2.58074	2.67806	2.54326	2.85356	2.70731	2.59423	2.22507	4.12175
C5orf43	19.777	11.1905	14.6791	16.0131	18.3976	15.9956	18.5037	17.6881	18.9792	17.3126	16.931	11.2718
C5orf44	2.97431	4.32599	3.6574	4.02727	1.91835	2.73144	2.53855	2.37244	3.25412	2.68787	2.83325	4.20051
C5orf45	5.33732	6.98031	6.08921	4.5356	4.27132	5.82338	5.5681	5.62886	6.09571	6.11331	5.98588	6.42468
C5orf46	0	0	0	0	0	0	0	0.0452848	0.039869	0	0	0
C5orf47	0.0152959	0.0392844	0.071687	0.0788188	0.0455284	0.0310252	0.0334074	0.0194642	0.0342728	0.0113592	0.0224395	0.0265875
C5orf48	0	0	0	0.0866148	0.0833862	0	0	0	0	0.0624135	0	0
C5orf49	0.0751983	0.0643764	0.0293689	0.0387487	0.0746087	0.0508418	0.109491	0.0478448	0.336982	0.0279218	0.137896	0.0326772
C5orf51	6.47185	10.0925	7.43692	7.39955	5.84683	5.69587	6.36415	6.484	7.00154	6.64629	5.94809	9.85887
C5orf52	0	0.0947635	0	0	0	0	0	0.0352143	0.0310029	0	0	0
C5orf53	0.571053	1.63342	1.20003	1.49588	0.813211	0.626836	0.743442	0.598435	0.775244	0.648591	0.640632	1.4247
C5orf54	1.68492	2.58836	4.15435	3.88072	1.62895	1.6655	2.26177	1.33949	1.10089	1.81664	1.44209	2.42464
C5orf55	1.01454	1.38968	0.747579	0.811853	1.25613	1.06522	0.955846	1.03281	0.855802	1.2232	0.998072	1.34854
C5orf56	0.142875	0.293556	0.119042	0.0785307	0.245711	0.167439	0.152558	0.121207	0.224093	0.113176	0.181655	0.165565
C5orf58	0	0	0	0	0	0.0511408	0	0.0481262	0	0	0	0
C5orf60	0.0161407	0.0276361	0.0504309	0.0332688	0	0	0	0.0410785	0	0	0.0236789	0.0280559
C5orf62	2.82635	2.99971	4.12241	3.8456	3.06653	3.65455	3.21298	3.19706	3.23355	3.19127	3.30023	3.24666
